dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,fedavg,20,none,0.0,0.1,42,9,0.6215885769180385,0.41437633684192987,0.44518183370260067,0.48998542740638457,0.02698049422596176,79247,309.559,6706728,4.555
edge_iiotset,mlp,fedavg,20,none,0.0,0.1,42,10,0.6287498362516921,0.42498223411984737,0.4511583697349942,0.4973282189292721,0.026468746811979926,79247,309.559,6706728,4.204
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,1,0.3574516396663901,0.19572330617551537,0.23710326533558077,0.24221330875546493,0.047489293251975116,79247,309.559,6706728,3.454
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,2,0.4735601065455657,0.28138955297750895,0.3096871939228288,0.34235698116099955,0.038302669193787574,79247,309.559,6706728,3.449
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,3,0.6090127068686957,0.41457767345807267,0.4399427475878743,0.4806341870956837,0.027856693734796812,79247,309.559,6706728,3.518
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,4,0.6429413562726518,0.43132795342340946,0.3998253906317807,0.5148667552528822,0.025428918649718715,79247,309.559,6706728,3.762
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,5,0.6504519453298983,0.43571464651253844,0.39930686180423236,0.5224779874933961,0.024894652910559815,79247,309.559,6706728,3.831
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,6,0.6618051613466661,0.44895016707953395,0.4587961115690906,0.5336122589027495,0.024088577553764864,79247,309.559,6706728,3.566
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,7,0.6930701716082267,0.5036680866157489,0.5549508465387581,0.5650376371277941,0.02186983771789319,79247,309.559,6706728,5.051
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,8,0.7142046198855945,0.5591909059136821,0.6172892880086301,0.6080400007689444,0.02036564685480991,79247,309.559,6706728,3.774
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,9,0.7188332387231998,0.5821472654837218,0.622148558358509,0.6259518315768566,0.020033372350698807,79247,309.559,6706728,3.878
edge_iiotset,mlp,fedavg,20,none,0.0,0.5,42,10,0.7280904763984105,0.6005152956175358,0.6374437394037116,0.6403979347728771,0.01937706023284509,79247,309.559,6706728,3.599
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,1,0.4057901401685516,0.21994217365370833,0.2146638576741334,0.26558505997339577,0.046591415376059,79247,309.559,6706728,3.832
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,2,0.4946072223920353,0.28095975289536185,0.2653316189536356,0.3546300637687896,0.037779932998750106,79247,309.559,6706728,3.425
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,3,0.6523295925942099,0.4422143610965544,0.4463094544253269,0.5141220655597419,0.024842116130993942,79247,309.559,6706728,4.026
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,4,0.6652111261516964,0.46219763003580017,0.5189662765043669,0.5267199794707162,0.023915828885586344,79247,309.559,6706728,4.639
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,5,0.7050783808567311,0.5185618132557345,0.5168714336660443,0.5684787057265527,0.02106886419155492,79247,309.559,6706728,4.724
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,6,0.7291384655691892,0.5504733512526503,0.5920661176381734,0.5939065436917772,0.01934840831066804,79247,309.559,6706728,4.104
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,7,0.7326754290205668,0.5472036071566865,0.5395955313414589,0.5972858584399428,0.0190926790743637,79247,309.559,6706728,3.756
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,8,0.7340290816994891,0.5492591889568171,0.5409700589211647,0.5985913837569437,0.01899562819233801,79247,309.559,6706728,3.927
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,9,0.7428059910047596,0.5678056895795117,0.6081722570657824,0.6077926358023203,0.018369739447092477,79247,309.559,6706728,3.769
edge_iiotset,mlp,fedavg,20,none,0.0,1.0,42,10,0.7495305881839222,0.5970952092631953,0.6813743694425782,0.6275675214593357,0.017890351456380148,79247,309.559,6706728,3.774
