dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,fedavg,10,label_flip,0.2,0.5,42,1,0.3990655429893891,0.2347620039932957,0.26732705772547605,0.27177676660934597,0.04677024226338485,79247,309.559,3513048,4.251
edge_iiotset,mlp,fedavg,10,label_flip,0.2,0.5,42,2,0.6029867691367189,0.3990313540326209,0.40340580386206215,0.4667042479617907,0.0283485910918916,79247,309.559,3513048,14.752
edge_iiotset,mlp,fedavg,10,label_flip,0.2,0.5,42,3,0.6892712108641544,0.4911266328685947,0.5336476310417033,0.5578736292352745,0.022164606758946794,79247,309.559,3513048,22.707
edge_iiotset,mlp,fedavg,10,label_flip,0.2,0.5,42,4,0.7312344439107462,0.5483493308261042,0.5841793859719051,0.600781563922763,0.019167998953712337,79247,309.559,3513048,6.403
edge_iiotset,mlp,fedavg,10,label_flip,0.2,0.5,42,5,0.7415396707567355,0.575413933354423,0.663527795389606,0.6161532034919416,0.018430230547337816,79247,309.559,3513048,5.55
