dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,1,0.3457054277105803,0.1795529629670008,0.2186513796225468,0.22878290371665438,0.04913640515098854,79247,309.559,3513048,2.329
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,2,0.5999301340552814,0.3983229037393204,0.4073848643127891,0.4699314508851075,0.028562919738749047,79247,309.559,3513048,2.446
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,3,0.6714990611763678,0.47871718574177374,0.5191855250488119,0.546406177497507,0.023439739746053588,79247,309.559,3513048,2.61
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,4,0.7485699314440417,0.6331773237595378,0.6632758982613663,0.653428662236763,0.017927577387618774,79247,309.559,3513048,2.796
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,5,0.7611894677088337,0.6519505111702302,0.6749954575565077,0.6734173076882023,0.01701762706744843,79247,309.559,3513048,2.627
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,6,0.7585258285664381,0.6476056126264116,0.6713103610419976,0.6703520587106802,0.017210472835559112,79247,309.559,3513048,3.42
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,7,0.7439849788218855,0.6223717991362425,0.7186060867950339,0.6693670518221669,0.01824046092287532,79247,309.559,3513048,3.248
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,8,0.7503165800620061,0.63545320073904,0.7302903429901607,0.6855382768555912,0.01778758394524206,79247,309.559,3513048,2.878
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,9,0.7661674162700319,0.6659504169645274,0.7435889379691735,0.7017736135122551,0.016659812373905635,79247,309.559,3513048,2.467
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,42,10,0.75110257194009,0.6350314887452667,0.6768475264972379,0.6863505419315523,0.01773047949666844,79247,309.559,3513048,2.562
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,1,0.39382559713549625,0.20031063869028673,0.28059462872101204,0.27445216097841846,0.04353898002073839,79247,309.559,3513048,3.013
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,2,0.5645168333260556,0.3689706509264645,0.4200903594628121,0.43338473393949983,0.03107519366622102,79247,309.559,3513048,2.948
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,3,0.7132876293611633,0.545756458712312,0.541144378944708,0.6018629013896016,0.020469494766676758,79247,309.559,3513048,3.174
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,4,0.7226758656827212,0.5702795989248841,0.5681069020042723,0.6340782852183177,0.01976044413197792,79247,309.559,3513048,2.734
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,5,0.727435483166674,0.5766645085116601,0.5723463272942796,0.6388295452784104,0.019420230600636783,79247,309.559,3513048,2.58
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,6,0.7542465394524257,0.6342657764152333,0.7372361857708277,0.6664490350675305,0.01756017952477935,79247,309.559,3513048,2.313
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,7,0.7298807912318239,0.5940424212152402,0.7328220853867385,0.6565281162166722,0.01929760567718498,79247,309.559,3513048,2.522
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,8,0.7325007641587704,0.6063475012247518,0.6445803839062584,0.6662221333693576,0.019063963361475405,79247,309.559,3513048,2.675
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,9,0.7572158421029649,0.646275483450282,0.6807853085111014,0.6831765729274821,0.017346856463795555,79247,309.559,3513048,2.447
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,43,10,0.7521505611108685,0.671002717343143,0.728451389195975,0.6998183975640688,0.017702936156438975,79247,309.559,3513048,2.305
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,1,0.4075367887865159,0.18363445064948597,0.1494261694169397,0.2862643409834248,0.044463479762712005,79247,309.559,3513048,2.397
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,2,0.6121130081655823,0.439178932412857,0.4166321474168987,0.5118452452166575,0.02772329435835319,79247,309.559,3513048,2.557
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,3,0.6818479542378062,0.5134726419615234,0.5302335041536287,0.5928883363770452,0.02272466383004747,79247,309.559,3513048,2.552
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,4,0.7033317322387669,0.5482104084222071,0.5401218372408025,0.6279787369924468,0.02118238100482185,79247,309.559,3513048,2.383
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,5,0.7263001615649972,0.5927782607687686,0.6096204630506603,0.6520560535171551,0.01954918904936549,79247,309.559,3513048,2.6
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,6,0.7475219422732632,0.6208371122430525,0.6474311675477958,0.678029628536838,0.018024370357364903,79247,309.559,3513048,2.628
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,7,0.7442469761145801,0.6258452795084593,0.6465400707811201,0.6735699968542882,0.018264647822808778,79247,309.559,3513048,2.686
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,8,0.7571285096720667,0.6378745401113455,0.6265607057399728,0.6864296515277549,0.017337906789311554,79247,309.559,3513048,2.308
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,9,0.7510589057246408,0.631542805308886,0.6565361623290831,0.6815879057964422,0.017773144025221285,79247,309.559,3513048,3.563
edge_iiotset,mlp,committee,10,scaling,0.2,0.5,44,10,0.7591371555827257,0.6438343492625143,0.6713569992777183,0.6893309501321107,0.017194013823232948,79247,309.559,3513048,2.63
