dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,1,0.3723418191345356,0.19688265233463234,0.18601407595410738,0.2575361880972785,0.045585037291047716,79247,309.559,3513048,2.644
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,2,0.5926378760752805,0.40577917749258136,0.4106031428051569,0.4600133911134835,0.029078496192890865,79247,309.559,3513048,2.698
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,3,0.6865202392908607,0.4894921031441864,0.4825676282894688,0.5539356121590183,0.02236623312215576,79247,309.559,3513048,2.406
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,4,0.7253395048251168,0.5322160891648421,0.5349633177520486,0.5948505722280012,0.019589094895241195,79247,309.559,3513048,2.409
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,5,0.7400986856469149,0.6097118363637808,0.6638288731995734,0.6420615162866365,0.018536363157242833,79247,309.559,3513048,2.511
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,6,0.7457316274398498,0.6250060218301788,0.6658960036241562,0.6550617485080907,0.01813258151824063,79247,309.559,3513048,3.051
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,7,0.7492685908912274,0.631638685142705,0.6658897955173179,0.6581776864908271,0.017882644238578473,79247,309.559,3513048,2.788
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,8,0.7520632286799703,0.634997769666749,0.6680370793732171,0.6611057860781535,0.01768109986648657,79247,309.559,3513048,2.407
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,9,0.7524562246190123,0.6367578356363411,0.6718225599263248,0.6668621607010451,0.017649722367033157,79247,309.559,3513048,2.451
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,42,10,0.7538972097288328,0.650005954817804,0.6720869337764621,0.6863609487656662,0.017547577767408246,79247,309.559,3513048,2.617
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,1,0.4362691585520283,0.2697012435060781,0.303047110618523,0.3046636661379984,0.04023796637685189,79247,309.559,3513048,2.491
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,2,0.6390113968822322,0.4424686063948367,0.5154339317989775,0.5018575422588368,0.02579184810299005,79247,309.559,3513048,2.528
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,3,0.7235491899917034,0.5416389616702344,0.526397606814222,0.589551279550265,0.019736775563013214,79247,309.559,3513048,2.5
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,4,0.7321514344351775,0.5490672844462633,0.5313687711170684,0.5981152308888732,0.01912413496449928,79247,309.559,3513048,2.622
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,5,0.7315837736343391,0.5563647070328118,0.6413065300116314,0.6115604713127041,0.019182859367258418,79247,309.559,3513048,2.568
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,6,0.7442033098991311,0.5941911684593753,0.6327549315144464,0.6389664738012133,0.018281326701166476,79247,309.559,3513048,2.662
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,7,0.751146238155539,0.6200029290677378,0.6649721746631772,0.651940395493294,0.017778169499926864,79247,309.559,3513048,2.761
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,8,0.7502292476311078,0.6099697382185547,0.6674107255437447,0.652872645082704,0.01784811424558521,79247,309.559,3513048,2.603
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,9,0.7554691934850006,0.6167611928395452,0.6352153554529898,0.6577871048369411,0.017472731021150757,79247,309.559,3513048,2.594
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,43,10,0.7604471420461989,0.6319581951591033,0.7434433163199441,0.6663255995668264,0.017117288589653723,79247,309.559,3513048,2.614
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,1,0.4531243177153836,0.2574710032089433,0.25024804580202653,0.32001822107388733,0.04134468096000988,79247,309.559,3513048,3.074
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,2,0.6071350596043841,0.4432762854421954,0.5071052629009644,0.4936513161395764,0.02800012009024178,79247,309.559,3513048,2.762
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,3,0.6829396096240339,0.5384224322837183,0.5622450746837123,0.5892765675535402,0.022598934397948193,79247,309.559,3513048,2.618
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,4,0.6789659840181651,0.5230060976618919,0.5110317639618006,0.5963215245253255,0.022876868102490643,79247,309.559,3513048,2.489
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,5,0.6820662853150518,0.5240737651312193,0.589719944146941,0.6043886548338939,0.022655962899496514,79247,309.559,3513048,2.519
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,6,0.6931138378236759,0.55334061854133,0.5938835474928159,0.625909613189399,0.021866596910133863,79247,309.559,3513048,2.625
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,7,0.727042487227632,0.6023219513512597,0.6107050628905164,0.6622763634540652,0.019443058022973334,79247,309.559,3513048,3.44
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,8,0.7380900397362561,0.6192803060729296,0.6178088837778348,0.6736262985690934,0.018656093546194612,79247,309.559,3513048,2.758
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,9,0.7381337059517051,0.6283178988516938,0.6781674365413445,0.6724296503252875,0.018659548294868225,79247,309.559,3513048,2.69
edge_iiotset,mlp,fedavg,10,backdoor,0.2,0.5,44,10,0.7444216409763765,0.6377372228468875,0.6721726222909697,0.679246540224497,0.01821085780304587,79247,309.559,3513048,2.602
