dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,43,8,0.7112353172350553,0.5749161147239608,0.5897871344049254,0.6595857148678783,0.02057843473350244,79247,309.559,3513048,3.412
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,43,9,0.7285708047683507,0.6160624141503274,0.6383039920582801,0.6719446943467253,0.01936634417979377,79247,309.559,3513048,3.251
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,43,10,0.7223265359591284,0.6066889173380967,0.6389428248481869,0.6709070752683545,0.019811324023806483,79247,309.559,3513048,2.87
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,1,0.32605563075848215,0.12078062789956666,0.09778086215542173,0.20446304044630406,0.04890523019977545,79247,309.559,3513048,2.394
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,2,0.3574516396663901,0.1331364920838442,0.09460029112001501,0.2382972260963893,0.047496275652950816,79247,309.559,3513048,2.485
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,3,0.4529496528535872,0.2246794411319083,0.19388842133314466,0.31909331720925316,0.04073603001051954,79247,309.559,3513048,2.348
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,4,0.4784943888913148,0.2722518029600833,0.3579967192836642,0.35171761373589977,0.03898331156897452,79247,309.559,3513048,2.416
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,5,0.46963014715514606,0.25638934167729077,0.250503404224885,0.34810521469369743,0.03814331953818058,79247,309.559,3513048,2.441
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,6,0.4805030348019737,0.26528532202533994,0.26918344981032927,0.3726135738638401,0.03722829116785568,79247,309.559,3513048,2.525
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,7,0.5987948124536047,0.39762523561881247,0.4281121298444382,0.49445612796990207,0.028789148212172457,79247,309.559,3513048,2.494
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,8,0.6163486310641457,0.3997568651726853,0.3468025704770787,0.5105269362105845,0.027555147509779467,79247,309.559,3513048,2.744
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,9,0.5922012139207895,0.3708732585650147,0.33616313749121857,0.48624763904093293,0.029271710904487342,79247,309.559,3513048,2.552
edge_iiotset,mlp,krum,10,scaling,0.2,0.5,44,10,0.7002314309418802,0.5302667075593761,0.5590026936805924,0.5940357563996901,0.021385715014049962,79247,309.559,3513048,2.582
