dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,committee,10,backdoor,0.2,0.5,42,1,0.4417274354831667,0.24406487081734865,0.23330812585439217,0.3099099935892046,0.04162793222226074,79247,309.559,3513048,1.46
edge_iiotset,mlp,committee,10,backdoor,0.2,0.5,42,2,0.5221606043404218,0.28253437111791185,0.2508647530452081,0.38732812054926785,0.034118881699664226,79247,309.559,3513048,1.347
edge_iiotset,mlp,committee,10,backdoor,0.2,0.5,42,3,0.6428103576263046,0.4482751436800027,0.4749738856689845,0.5151793035823772,0.02551849438508298,79247,309.559,3513048,1.346
edge_iiotset,mlp,committee,10,backdoor,0.2,0.5,42,4,0.6813239596524169,0.5192267988042013,0.555668588980198,0.5766691341123839,0.022741608240572277,79247,309.559,3513048,1.44
edge_iiotset,mlp,committee,10,backdoor,0.2,0.5,42,5,0.7531985502816471,0.6448953293223074,0.6713156742653422,0.6645566794193243,0.017591489989399557,79247,309.559,3513048,1.318
