dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,43,8,0.7399676870005677,0.5976013192291497,0.6702221355789454,0.6441810368972044,0.018582588440705993,79247,309.559,3513048,2.787
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,43,9,0.7546395353914677,0.6294298743561156,0.7229719575331635,0.6639757251856473,0.017532445865258803,79247,309.559,3513048,2.982
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,43,10,0.7589624907209293,0.6619885026484468,0.7547229529828897,0.6870628614125978,0.017220153260259684,79247,309.559,3513048,2.486
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,1,0.4094581022662766,0.21164672492678155,0.22677009829158598,0.2842921057845256,0.04383345181012198,79247,309.559,3513048,3.288
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,2,0.5880529234531243,0.4157118852102396,0.5083242521533607,0.47461123368886315,0.029403512824711805,79247,309.559,3513048,2.632
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,3,0.6792279813108598,0.5226054878873768,0.5313387274386641,0.5887741261175276,0.022905096156528547,79247,309.559,3513048,2.552
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,4,0.6825029474695428,0.5288965093247859,0.5429303692682181,0.5952898495790614,0.02266721601180682,79247,309.559,3513048,2.105
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,5,0.6932011702545741,0.5356186757388385,0.5252463162696157,0.6165931833522028,0.02191277129332198,79247,309.559,3513048,2.584
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,6,0.7077856862145758,0.5627930281512179,0.6000959630063392,0.6321057915321886,0.02086887992730892,79247,309.559,3513048,2.315
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,7,0.7152962752718222,0.5842066261666194,0.601030429523141,0.6398622888104007,0.020333031570790187,79247,309.559,3513048,2.374
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,8,0.7445526396227239,0.6268855514224111,0.6152548866348319,0.6714410613358593,0.018237367451173915,79247,309.559,3513048,2.238
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,9,0.7452076328544605,0.6267706373166839,0.6156510724646078,0.6721322400520512,0.01819065764290584,79247,309.559,3513048,2.399
edge_iiotset,mlp,similarity_norm,10,scaling,0.2,0.5,44,10,0.7380900397362561,0.6182537942054084,0.6122557776765397,0.6643105629071814,0.018698803628121825,79247,309.559,3513048,2.35
