dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,1,0.32701628749836253,0.11439723674428756,0.10055198518639981,0.21100657665693615,0.050404241785922094,79247,309.559,3513048,2.683
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,2,0.5816776559975547,0.37799546018330493,0.4058949789739911,0.4552650092609017,0.029892557345357323,79247,309.559,3513048,2.862
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,3,0.7086153443081088,0.5506375944487693,0.591053065872923,0.5960275032452454,0.020821545815188504,79247,309.559,3513048,2.445
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,4,0.7154709401336187,0.5667153823461537,0.6095869955132904,0.6210298846965229,0.02028927933893797,79247,309.559,3513048,2.362
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,5,0.7343784114230819,0.5828051350498191,0.6792387803969401,0.6364508149785368,0.018987079218182587,79247,309.559,3513048,2.314
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,6,0.7328064276669141,0.6065810483516625,0.7340294627384306,0.6565952731740403,0.019047338146863015,79247,309.559,3513048,2.244
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,7,0.7475219422732632,0.6264768709289015,0.715703876893865,0.6733570409739241,0.01804144358558838,79247,309.559,3513048,2.456
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,8,0.7664730797781756,0.6768780038702857,0.7285251187276582,0.6970133559937302,0.01666729858926288,79247,309.559,3513048,2.441
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,9,0.7501855814156587,0.6446625465295277,0.7328537241697664,0.680116414627904,0.017833633374361512,79247,309.559,3513048,2.489
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,42,10,0.7524998908344613,0.6369602449541488,0.7048920555914933,0.6783312116153623,0.017684973821358085,79247,309.559,3513048,2.294
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,1,0.3914239552857954,0.20372308995085395,0.22943471979380597,0.2635351485575084,0.04623088630156569,79247,309.559,3513048,2.293
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,2,0.5888389153312082,0.36970673824096423,0.3582347130948772,0.4571806902790925,0.029350719026575947,79247,309.559,3513048,2.654
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,3,0.683419937993974,0.48882267091437026,0.5272510830710063,0.5452645530791964,0.022617664090556173,79247,309.559,3513048,2.366
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,4,0.7471289463342212,0.5766132008244307,0.604607405753725,0.6147364351836176,0.018044077970216524,79247,309.559,3513048,2.399
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,5,0.7527182219117069,0.6146519381735283,0.6322809108634923,0.6535775154180714,0.017664311443398452,79247,309.559,3513048,2.703
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,6,0.7464739531024847,0.602180959559792,0.6368614225152979,0.6498184452222598,0.01810931923402276,79247,309.559,3513048,2.709
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,7,0.7550761975459587,0.6200646735359816,0.6907643108922792,0.6608288282031692,0.017494405802867524,79247,309.559,3513048,3.004
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,8,0.7476092747041614,0.6091069625031046,0.7394566367189743,0.656763696877576,0.01802741714969016,79247,309.559,3513048,2.459
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,9,0.7540282083751801,0.6296201935834154,0.692389367185884,0.6804456391534291,0.017567707226382998,79247,309.559,3513048,2.696
edge_iiotset,mlp,trimmed_mean,10,scaling,0.2,0.5,43,10,0.7559495218549408,0.6384305442108429,0.7259760814896996,0.685237080954946,0.01742907336357693,79247,309.559,3513048,2.732
