dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,43,6,0.39068162962316055,0.2702029063824617,0.30695113292136195,0.3019007349737366,0.043563341577168506,79247,309.559,3513048,1.905
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,43,7,0.41120475088424085,0.2828700020585184,0.3658774884597997,0.3218023402170958,0.041966192458314934,79247,309.559,3513048,1.776
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,43,8,0.4231256277018471,0.2887592081072222,0.33403452409873274,0.33611689080276047,0.04104851521629222,79247,309.559,3513048,1.947
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,43,9,0.42779791275490153,0.29048422739834534,0.33346818843111964,0.34085618386220934,0.040700477230203494,79247,309.559,3513048,1.728
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,43,10,0.43915112877166934,0.3033410858969324,0.3469973982789124,0.35308960818152296,0.03990656134110899,79247,309.559,3513048,1.973
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,1,0.31243177153836077,0.14096169105811038,0.15318239456316787,0.21672846050107564,0.04903953128109206,79247,309.559,3513048,1.976
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,2,0.3534780140605214,0.17539484119011062,0.17445719193471196,0.2508807275217072,0.046133121961410416,79247,309.559,3513048,1.91
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,3,0.39181695122483734,0.18302621251976017,0.15345203212714276,0.28303392420297296,0.043473833866596576,79247,309.559,3513048,1.867
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,4,0.42364962228723635,0.23959665559112303,0.2575673219442327,0.3360850724323664,0.041232561393158104,79247,309.559,3513048,1.84
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,5,0.45827693113837825,0.2802157279681145,0.2624794744035695,0.3804247610532877,0.03879425128356473,79247,309.559,3513048,2.001
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,6,0.47395310248460765,0.2958974334130397,0.2664793721038351,0.4017654680765663,0.03769173508543923,79247,309.559,3513048,1.906
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,7,0.4834286712370639,0.29977163516156957,0.26672898086792857,0.4097699432949831,0.03703069490694529,79247,309.559,3513048,2.065
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,8,0.4921619143268853,0.3052229861430208,0.2714853898281598,0.4176240893290158,0.0363698163501585,79247,309.559,3513048,2.089
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,9,0.49866818042880223,0.31129988229768024,0.2750973771852189,0.4255846872030593,0.0358929908249214,79247,309.559,3513048,1.872
edge_iiotset,mlp,trimmed_mean,10,sign_flip,0.2,0.5,44,10,0.5031221344046112,0.3156913321954552,0.28066523959255324,0.4293414972227666,0.0355356905118319,79247,309.559,3513048,1.857
