dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,1,0.3723418191345356,0.19688265233463234,0.18601407595410738,0.2575361880972785,0.045585037291047716,79247,309.559,3513048,2.506
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,2,0.5926378760752805,0.40577917749258136,0.4106031428051569,0.4600133911134835,0.029078496192890865,79247,309.559,3513048,2.985
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,3,0.6865202392908607,0.4894921031441864,0.4825676282894688,0.5539356121590183,0.02236623312215576,79247,309.559,3513048,3.167
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,4,0.7253395048251168,0.5322160891648421,0.5349633177520486,0.5948505722280012,0.019589094895241195,79247,309.559,3513048,2.886
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,5,0.7400986856469149,0.6097118363637808,0.6638288731995734,0.6420615162866365,0.018536363157242833,79247,309.559,3513048,2.555
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,6,0.7457316274398498,0.6250060218301788,0.6658960036241562,0.6550617485080907,0.01813258151824063,79247,309.559,3513048,2.635
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,7,0.7492685908912274,0.631638685142705,0.6658897955173179,0.6581776864908271,0.017882644238578473,79247,309.559,3513048,2.555
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,8,0.767433736518056,0.6493540480519457,0.6786383463370875,0.6731120014598895,0.016617684456847977,79247,309.559,3513048,2.562
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,9,0.764158770359373,0.6491311843276752,0.69271671456958,0.6899539938615411,0.016850687760584095,79247,309.559,3513048,2.705
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,42,10,0.7679577311034452,0.663360595424363,0.6801174259844452,0.6944866818386586,0.016580099241132924,79247,309.559,3513048,2.718
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,1,0.4362691585520283,0.2697012435060781,0.303047110618523,0.3046636661379984,0.04023796637685189,79247,309.559,3513048,2.513
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,2,0.6390113968822322,0.4424686063948367,0.5154339317989775,0.5018575422588368,0.02579184810299005,79247,309.559,3513048,2.63
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,3,0.7340727479149383,0.5856246139752971,0.6343640353855936,0.6016487030761609,0.018986316400180187,79247,309.559,3513048,2.723
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,4,0.7597484825990132,0.6125420806192913,0.6424100026441419,0.6269844750537298,0.017149152230063483,79247,309.559,3513048,2.843
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,5,0.7574341731802104,0.6302086315251328,0.726224140654499,0.6426066912004951,0.017311931482883444,79247,309.559,3513048,2.872
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,6,0.7681323959652417,0.653730077289757,0.7014094793073914,0.6649318570064603,0.01656186324878139,79247,309.559,3513048,2.702
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,7,0.7618444609405702,0.64715982372068,0.7288834180185366,0.6650676806953268,0.017001925215643063,79247,309.559,3513048,2.549
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,8,0.7697480459368586,0.6552443594939541,0.6967927099391014,0.6736207880502102,0.01644932918389565,79247,309.559,3513048,2.584
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,9,0.7447273044845203,0.6006055223712781,0.6457258157328692,0.6480507482105341,0.018234031487611706,79247,309.559,3513048,2.585
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,43,10,0.7455132963626042,0.6037628723620164,0.6580213647551597,0.6536445129152278,0.018177858154663558,79247,309.559,3513048,2.685
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,1,0.4531243177153836,0.2574710032089433,0.25024804580202653,0.32001822107388733,0.04134468096000988,79247,309.559,3513048,2.628
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,2,0.6071350596043841,0.4432762854421954,0.5071052629009644,0.4936513161395764,0.02800012009024178,79247,309.559,3513048,2.539
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,3,0.6829396096240339,0.5384224322837183,0.5622450746837123,0.5892765675535402,0.022598934397948193,79247,309.559,3513048,2.649
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,4,0.6789659840181651,0.5230060976618919,0.5110317639618006,0.5963215245253255,0.022876868102490643,79247,309.559,3513048,2.697
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,5,0.6820662853150518,0.5240737651312193,0.589719944146941,0.6043886548338939,0.022655962899496514,79247,309.559,3513048,2.649
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,6,0.6931138378236759,0.55334061854133,0.5938835474928159,0.625909613189399,0.021866596910133863,79247,309.559,3513048,2.493
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,7,0.727042487227632,0.6023219513512597,0.6107050628905164,0.6622763634540652,0.019443058022973334,79247,309.559,3513048,2.625
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,8,0.738483035675298,0.6203270418858214,0.6594180555457395,0.6732598789400445,0.018633905898054824,79247,309.559,3513048,2.523
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,9,0.741365005894939,0.6087014612182152,0.6177657373245374,0.6688660574610926,0.018463869864070163,79247,309.559,3513048,2.601
edge_iiotset,mlp,similarity_norm,10,backdoor,0.2,0.5,44,10,0.728265141260207,0.5892873413901394,0.6106588949792209,0.6547196604110249,0.01939947510118385,79247,309.559,3513048,2.639
