dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,43,5,0.7455132963626042,0.5948588113014472,0.7013625871867293,0.6367378308122317,0.01819123896397008,79247,309.559,3513048,0.79
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,43,6,0.7583511637046417,0.6244817563290802,0.7004241627407118,0.6560269620522095,0.01727134204935787,79247,309.559,3513048,0.91
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,43,7,0.7622374568796122,0.6346031279600078,0.6983719814170739,0.6649012725485905,0.016992445978923233,79247,309.559,3513048,0.805
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,43,8,0.7652940919610497,0.6391810749994643,0.6949605535020711,0.6680511796406818,0.01677330411083521,79247,309.559,3513048,0.772
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,43,9,0.7669970743635649,0.6440309805753126,0.6873261850175851,0.6722461647159937,0.016650068492187708,79247,309.559,3513048,0.867
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,43,10,0.7662984149163792,0.6460159098609891,0.738014170143154,0.6748613667095047,0.01670028507815856,79247,309.559,3513048,0.971
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,1,0.4824243482817344,0.2750373778712768,0.24647111071472116,0.3456639739131678,0.038683806800553194,79247,309.559,3513048,0.922
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,2,0.6071787258198332,0.42656692260970874,0.4604330379631378,0.4946778723717458,0.028012643073265564,79247,309.559,3513048,1.357
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,3,0.6706257368673857,0.505437467441908,0.5156904630003407,0.5769673376940748,0.023473894818242923,79247,309.559,3513048,1.253
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,4,0.6790096502336143,0.5174163424353176,0.5160539205514069,0.5963190371410624,0.022875046823516668,79247,309.559,3513048,0.995
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,5,0.6867385703681061,0.5362479650623303,0.5923993406294445,0.6093411174764614,0.022323148289267916,79247,309.559,3513048,0.834
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,6,0.7128946334221213,0.5829769013877628,0.6014653065882742,0.6470846960596549,0.02045396677708191,79247,309.559,3513048,0.86
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,7,0.729487795292782,0.6010725056535887,0.6138578105816938,0.664848045926002,0.019269597348194993,79247,309.559,3513048,1.043
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,8,0.7382210383826033,0.615568710933658,0.6186328375533007,0.6737163687963391,0.01864812232331459,79247,309.559,3513048,0.907
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,9,0.7351207370857168,0.6101152866937387,0.6158846173948211,0.6706121796890762,0.0188696461430781,79247,309.559,3513048,1.019
edge_iiotset,mlp,fedavg,10,none,0.2,0.5,44,10,0.7414523383258373,0.6240297082006051,0.6194432196380782,0.6768661342802088,0.018417487090634652,79247,309.559,3513048,0.926
