dataset,model,method,clients,attack,malicious_fraction,alpha,seed,round,accuracy,macro_f1,precision,recall,fpr,params,model_kb,bytes_per_round,round_time_s
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,2,0.6343827780446268,0.4119007294474328,0.41934794425009403,0.5025229664494427,0.02608478265630889,79247,309.559,3513048,2.146
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,3,0.6393607266058251,0.4376021483483551,0.4609252910638377,0.5019031170845459,0.02575736532324,79247,309.559,3513048,2.304
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,4,0.7341600803458365,0.571122639186526,0.630888266221976,0.6216200517754484,0.018942418283031868,79247,309.559,3513048,2.176
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,5,0.753984542159731,0.6248485136747467,0.6662406399906781,0.657975709624772,0.0175706048478064,79247,309.559,3513048,2.274
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,6,0.7464739531024847,0.6262388621622257,0.6719135255697001,0.6549560375242032,0.018080910207712513,79247,309.559,3513048,2.101
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,7,0.7604908082616479,0.635828885876829,0.7442935315329322,0.6664498691386681,0.01711608635330424,79247,309.559,3513048,2.33
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,8,0.7636784419894328,0.6453900887890069,0.7326506875976715,0.6741467927757344,0.016886254114437994,79247,309.559,3513048,2.251
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,9,0.7690493864896729,0.6583891824198109,0.7195814451711388,0.6890884937360305,0.016499358597869024,79247,309.559,3513048,2.115
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,43,10,0.7691803851360203,0.6900218623872124,0.7542377486113523,0.7163860002095294,0.01648482315331877,79247,309.559,3513048,2.358
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,1,0.4612462337889175,0.2416280604298338,0.2162303817754112,0.32950320960406665,0.03846850989313751,79247,309.559,3513048,2.089
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,2,0.601807781319593,0.4405363363018629,0.4585056191232329,0.508966432605298,0.028389543705790315,79247,309.559,3513048,2.506
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,3,0.6759093489367276,0.506069297297218,0.5459242390299904,0.5830911965285096,0.0231016316157653,79247,309.559,3513048,2.274
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,4,0.707873018645474,0.5571584463052478,0.5733707076892711,0.6430289207778933,0.020819462240204624,79247,309.559,3513048,2.206
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,5,0.690319200034933,0.5436468631312922,0.5966807900137193,0.6216143340247502,0.022071088954626648,79247,309.559,3513048,2.394
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,6,0.7113226496659535,0.566792493010115,0.6175753652362687,0.646337739788736,0.020572402803974123,79247,309.559,3513048,2.612
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,7,0.7583511637046417,0.6436920106533816,0.6266982605374422,0.6861556052797211,0.01725287030103049,79247,309.559,3513048,2.126
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,8,0.7632417798349417,0.6610292683217203,0.6612885450252669,0.6924466775141287,0.01689522500813346,79247,309.559,3513048,2.818
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,9,0.7619754595869176,0.6459177573724042,0.6285712661098327,0.6899083305234631,0.016992181641222008,79247,309.559,3513048,2.15
edge_iiotset,mlp,reputation,10,scaling,0.2,0.5,44,10,0.7632417798349417,0.6477718379102533,0.6294743689346167,0.6911455455040318,0.016901626902885693,79247,309.559,3513048,2.134
